season,week,game_type,home_team,away_team,elo_home_pre,elo_away_pre,home_advantage,p_home,result,elo_home_post,elo_away_post
2010,6,REG,NE,BAL,1567.6951,1565.0394,42.2,0.5642,1,1576.4112,1556.3233
2010,6,REG,NYG,DET,1538.1011,1377.4943,42.2,0.7627,1,1542.8474,1372.748
2010,6,REG,PHI,ATL,1549.9215,1549.7852,42.2,0.5606,1,1558.709,1540.9977
2010,6,REG,PIT,CLE,1562.9817,1434.166,42.2,0.728,1,1568.4219,1428.7258
2010,6,REG,LA,LAC,1385.3894,1545.2875,42.2,0.3368,1,1398.6531,1532.0238
2010,6,REG,TB,NO,1481.5959,1571.5701,42.2,0.4317,0,1472.9624,1580.2036
2010,6,REG,DEN,NYJ,1493.8017,1555.9004,42.2,0.4714,0,1484.3738,1565.3283
2010,6,REG,SF,LV,1445.8307,1442.5422,42.2,0.5651,1,1454.5289,1433.844
2010,6,REG,MIN,DAL,1523.6384,1529.7124,42.2,0.5518,1,1532.6023,1520.7485
2010,6,REG,WAS,IND,1475.2552,1598.5314,42.2,0.3854,0,1467.5473,1606.2393
2010,6,REG,JAX,TEN,1499.3934,1540.9896,42.2,0.5009,0,1489.376,1551.007
2010,7,REG,ATL,CIN,1540.9977,1489.1022,42.2,0.6322,1,1548.3537,1481.7462
2010,7,REG,BAL,BUF,1556.3233,1433.4249,42.2,0.7212,1,1561.8995,1427.8487
2010,7,REG,CAR,SF,1477.4092,1454.5289,42.2,0.5926,1,1485.5576,1446.3805
2010,7,REG,CHI,WAS,1513.0632,1467.5473,42.2,0.6236,0,1500.5908,1480.0197
2010,7,REG,KC,JAX,1447.7257,1489.376,42.2,0.5008,1,1457.7099,1479.3918
2010,7,REG,MIA,PIT,1509.5089,1568.4219,42.2,0.476,0,1499.9896,1577.9412
2010,7,REG,NO,CLE,1580.2036,1428.7258,42.2,0.753,0,1565.1428,1443.7866
2010,7,REG,TB,LA,1472.9624,1398.6531,42.2,0.6617,1,1479.7293,1391.8862
2010,7,REG,TEN,PHI,1551.007,1558.709,42.2,0.5495,1,1560.0173,1549.6987
2010,7,REG,SEA,ARI,1468.8995,1535.6944,42.2,0.4647,1,1479.6062,1524.9877
2010,7,REG,DEN,LV,1484.3738,1433.844,42.2,0.6304,0,1471.7664,1446.4514
2010,7,REG,LAC,NE,1532.0238,1576.4112,42.2,0.4969,0,1522.0868,1586.3482
2010,7,REG,GB,MIN,1516.2234,1532.6023,42.2,0.5371,1,1525.4816,1523.3441
2010,7,REG,DAL,NYG,1520.7485,1542.8474,42.2,0.5289,0,1510.1706,1553.4253
2010,8,REG,CIN,MIA,1481.7462,1499.9896,42.2,0.5344,0,1471.0578,1510.678
2010,8,REG,DAL,JAX,1510.1706,1479.3918,42.2,0.6035,0,1498.1005,1491.4619
2010,8,REG,DET,WAS,1372.748,1480.0197,42.2,0.4074,1,1384.5993,1468.1684
2010,8,REG,KC,BUF,1457.7099,1427.8487,42.2,0.6022,1,1465.6651,1419.8935
2010,8,REG,NYJ,GB,1565.3283,1525.4816,42.2,0.6159,0,1553.0097,1537.8002
2010,8,REG,SF,DEN,1446.3805,1471.7664,42.2,0.5242,1,1455.8969,1462.25
2010,8,REG,LA,CAR,1391.8862,1485.5576,42.2,0.4265,1,1403.3569,1474.0869
2010,8,REG,LAC,TEN,1522.0868,1560.0173,42.2,0.5061,1,1531.9639,1550.1402
2010,8,REG,ARI,TB,1524.9877,1479.7293,42.2,0.6233,0,1512.5223,1492.1947
2010,8,REG,NE,MIN,1586.3482,1523.3441,42.2,0.6469,1,1593.4095,1516.2828
2010,8,REG,LV,SEA,1446.4514,1479.6062,42.2,0.513,1,1456.1911,1469.8665
2010,8,REG,NO,PIT,1565.1428,1577.9412,42.2,0.5422,1,1574.2986,1568.7854
2010,8,REG,IND,HOU,1606.2393,1532.3717,42.2,0.6611,1,1613.0176,1525.5934
2010,9,REG,ATL,TB,1548.3537,1492.1947,42.2,0.6379,1,1555.596,1484.9524
2010,9,REG,BAL,MIA,1561.8995,1510.678,42.2,0.6313,1,1569.2736,1503.3039
2010,9,REG,BUF,CHI,1419.8935,1500.5908,42.2,0.4448,0,1410.997,1509.4873
2010,9,REG,CAR,NO,1474.0869,1574.2986,42.2,0.4173,0,1465.7413,1582.6442
2010,9,REG,CLE,NE,1443.7866,1593.4095,42.2,0.3502,1,1456.7836,1580.4125
2010,9,REG,DET,NYJ,1384.5993,1553.0097,42.2,0.326,0,1378.0801,1559.5289
2010,9,REG,HOU,LAC,1525.5934,1531.9639,42.2,0.5514,0,1514.5658,1542.9915
2010,9,REG,MIN,ARI,1516.2828,1512.5223,42.2,0.5658,1,1524.9676,1503.8375
2010,9,REG,SEA,NYG,1469.8665,1553.4253,42.2,0.4408,0,1461.0513,1562.2405
2010,9,REG,LV,KC,1456.1911,1465.6651,42.2,0.547,1,1465.2519,1456.6043
2010,9,REG,PHI,IND,1549.6987,1613.0176,42.2,0.4696,1,1560.3058,1602.4105
2010,9,REG,GB,DAL,1537.8002,1498.1005,42.2,0.6157,1,1545.4856,1490.4151
2010,9,REG,CIN,PIT,1471.0578,1568.7854,42.2,0.4208,0,1462.6425,1577.2007
2010,10,REG,ATL,BAL,1555.596,1569.2736,42.2,0.541,1,1564.7769,1560.0927
2010,10,REG,BUF,DET,1410.997,1378.0801,42.2,0.6064,1,1418.868,1370.2091
2010,10,REG,CHI,MIN,1509.4873,1524.9676,42.2,0.5384,1,1518.7198,1515.7351
2010,10,REG,CLE,NYJ,1456.7836,1559.5289,42.2,0.4137,0,1448.5088,1567.8037
2010,10,REG,IND,CIN,1602.4105,1462.6425,42.2,0.7403,1,1607.6046,1457.4484
2010,10,REG,JAX,HOU,1491.4619,1514.5658,42.2,0.5275,1,1500.9128,1505.1149
2010,10,REG,MIA,TEN,1503.3039,1550.1402,42.2,0.4933,1,1513.4373,1540.0068
2010,10,REG,TB,CAR,1484.9524,1465.7413,42.2,0.5875,1,1493.203,1457.4907
2010,10,REG,DEN,KC,1462.25,1456.6043,42.2,0.5684,1,1470.8815,1447.9728
2010,10,REG,ARI,SEA,1503.8375,1461.0513,42.2,0.6199,0,1491.439,1473.4498
2010,10,REG,NYG,DAL,1562.2405,1490.4151,42.2,0.6584,0,1549.0716,1503.584
2010,10,REG,SF,LA,1455.8969,1403.3569,42.2,0.6331,1,1463.2357,1396.0181
2010,10,REG,PIT,NE,1577.2007,1580.4125,42.2,0.5559,0,1566.0832,1591.53
2010,10,REG,WAS,PHI,1468.1684,1560.3058,42.2,0.4286,0,1459.5959,1568.8783
2010,11,REG,MIA,CHI,1513.4373,1518.7198,42.2,0.5529,0,1502.3787,1529.7784
2010,11,REG,CAR,BAL,1457.4907,1560.0927,42.2,0.4139,0,1449.2119,1568.3715
2010,11,REG,CIN,BUF,1457.4484,1418.868,42.2,0.6142,0,1445.1644,1431.152
2010,11,REG,DAL,DET,1503.584,1370.2091,42.2,0.7332,1,1508.9209,1364.8722
2010,11,REG,JAX,CLE,1500.9128,1448.5088,42.2,0.6329,1,1508.2552,1441.1664
2010,11,REG,KC,ARI,1447.9728,1491.439,42.2,0.4982,1,1458.0092,1481.4026
2010,11,REG,MIN,GB,1515.7351,1545.4856,42.2,0.5179,0,1505.3769,1555.8438
2010,11,REG,NYJ,HOU,1567.8037,1505.1149,42.2,0.6465,1,1574.8732,1498.0454
2010,11,REG,PIT,LV,1566.0832,1465.2519,42.2,0.6949,1,1572.1842,1459.1509
2010,11,REG,TEN,WAS,1540.0068,1459.5959,42.2,0.6695,0,1526.6173,1472.9854
2010,11,REG,NO,SEA,1582.6442,1473.4498,42.2,0.7051,1,1588.5431,1467.5509
2010,11,REG,SF,TB,1463.2357,1493.203,42.2,0.5176,0,1452.8838,1503.5549
2010,11,REG,LA,ATL,1396.0181,1564.7769,42.2,0.3255,0,1389.5078,1571.2872
2010,11,REG,NE,IND,1591.53,1607.6046,42.2,0.5375,1,1600.7795,1598.3551
2010,11,REG,PHI,NYG,1568.8783,1549.0716,42.2,0.5883,1,1577.1123,1540.8376
2010,11,REG,LAC,DEN,1542.9915,1470.8815,42.2,0.6588,1,1549.8152,1464.0578
2010,12,REG,DET,NE,1364.8722,1600.7795,42.2,0.2469,0,1359.9337,1605.718
2010,12,REG,DAL,NO,1508.9209,1588.5431,42.2,0.4464,0,1499.9939,1597.4701
2010,12,REG,NYJ,CIN,1574.8732,1445.1644,42.2,0.729,1,1580.2931,1439.7445
2010,12,REG,ATL,GB,1571.2872,1555.8438,42.2,0.5822,1,1579.6431,1547.4879
2010,12,REG,BUF,PIT,1431.152,1572.1842,42.2,0.3615,0,1423.9223,1579.4139
2010,12,REG,CLE,CAR,1441.1664,1449.2119,42.2,0.549,1,1450.1865,1440.1918
2010,12,REG,HOU,TEN,1498.0454,1526.6173,42.2,0.5196,1,1507.6534,1517.0093
2010,12,REG,NYG,JAX,1540.8376,1508.2552,42.2,0.606,1,1548.7178,1500.375
2010,12,REG,WAS,MIN,1472.9854,1505.3769,42.2,0.5141,0,1462.7032,1515.6591
2010,12,REG,LV,MIA,1459.1509,1502.3787,42.2,0.4985,0,1449.1805,1512.3491
2010,12,REG,SEA,KC,1467.5509,1458.0092,42.2,0.5739,0,1456.0726,1469.4875
2010,12,REG,BAL,TB,1568.3715,1503.5549,42.2,0.6493,1,1575.3852,1496.5412
2010,12,REG,CHI,PHI,1529.7784,1577.1123,42.2,0.4926,1,1539.9262,1566.9645
2010,12,REG,DEN,LA,1464.0578,1389.5078,42.2,0.662,0,1450.8185,1402.7471
2010,12,REG,IND,LAC,1598.3551,1549.8152,42.2,0.6277,0,1585.8012,1562.3691
2010,12,REG,ARI,SF,1481.4026,1452.8838,42.2,0.6004,0,1469.3948,1464.8916
2010,13,REG,PHI,HOU,1566.9645,1507.6534,42.2,0.6421,1,1574.1232,1500.4947
2010,13,REG,CIN,NO,1439.7445,1597.4701,42.2,0.3396,0,1432.9522,1604.2624
2010,13,REG,DET,CHI,1359.9337,1539.9262,42.2,0.3115,0,1353.704,1546.1559
2010,13,REG,GB,SF,1547.4879,1464.8916,42.2,0.6723,1,1554.0429,1458.3366
2010,13,REG,KC,DEN,1469.4875,1450.8185,42.2,0.5867,1,1477.7533,1442.5527
2010,13,REG,MIA,CLE,1512.3491,1450.1865,42.2,0.6458,0,1499.4325,1463.1031
2010,13,REG,MIN,BUF,1515.6591,1423.9223,42.2,0.6837,1,1521.9843,1417.5971
2010,13,REG,NYG,WAS,1548.7178,1462.7032,42.2,0.6766,1,1555.1864,1456.2346
2010,13,REG,TEN,JAX,1517.0093,1500.375,42.2,0.5839,0,1505.3319,1512.0524
2010,13,REG,LAC,LV,1562.3691,1449.1805,42.2,0.7098,0,1548.1728,1463.3768
2010,13,REG,ARI,LA,1469.3948,1402.7471,42.2,0.6517,0,1456.3605,1415.7814
2010,13,REG,IND,DAL,1585.8012,1499.9939,42.2,0.6763,0,1572.275,1513.5201
2010,13,REG,SEA,CAR,1456.0726,1440.1918,42.2,0.5828,1,1464.4163,1431.8481
2010,13,REG,TB,ATL,1496.5412,1579.6431,42.2,0.4414,0,1487.713,1588.4713
2010,13,REG,BAL,PIT,1575.3852,1579.4139,42.2,0.5547,0,1564.2909,1590.5082
2010,13,REG,NE,NYJ,1605.718,1580.2931,42.2,0.5961,1,1613.7958,1572.2153
2010,14,REG,TEN,IND,1505.3319,1572.275,42.2,0.4645,0,1496.0429,1581.564
2010,14,REG,BUF,CLE,1417.5971,1463.1031,42.2,0.4952,1,1427.6923,1453.0079
2010,14,REG,CAR,ATL,1431.8481,1588.4713,42.2,0.341,0,1425.0273,1595.2921
2010,14,REG,DET,GB,1353.704,1554.0429,42.2,0.2869,1,1367.9653,1539.7816
2010,14,REG,JAX,LV,1512.0524,1463.3768,42.2,0.6279,1,1519.4948,1455.9344
2010,14,REG,PIT,CIN,1590.5082,1432.9522,42.2,0.7595,1,1595.3184,1428.142
2010,14,REG,WAS,TB,1456.2346,1487.713,42.2,0.5154,0,1445.9261,1498.0215
2010,14,REG,NO,LA,1604.2624,1415.7814,42.2,0.7905,1,1608.4525,1411.5913
2010,14,REG,SF,SEA,1458.3366,1464.4163,42.2,0.5518,1,1467.3007,1455.4522
2010,14,REG,ARI,DEN,1456.3605,1442.5527,42.2,0.5799,1,1464.7623,1434.1509
2010,14,REG,CHI,NE,1546.1559,1613.7958,42.2,0.4635,0,1536.8868,1623.0649
2010,14,REG,NYJ,MIA,1572.2153,1499.4325,42.2,0.6597,0,1559.0216,1512.6262
2010,14,REG,LAC,KC,1548.1728,1477.7533,42.2,0.6566,1,1555.0403,1470.8858
2010,14,REG,DAL,PHI,1513.5201,1574.1232,42.2,0.4735,0,1504.0493,1583.594
2010,14,REG,MIN,NYG,1521.9843,1555.1864,42.2,0.5129,0,1511.7254,1565.4453
2010,14,REG,HOU,BAL,1500.4947,1564.2909,42.2,0.469,0,1491.1155,1573.6701
2010,15,REG,LAC,SF,1555.0403,1467.3007,42.2,0.6787,1,1561.4655,1460.8755
2010,15,REG,BAL,NO,1573.6701,1608.4525,42.2,0.5107,1,1583.4566,1598.666
2010,15,REG,CAR,ARI,1425.0273,1464.7623,42.2,0.5035,1,1434.9564,1454.8332
2010,15,REG,CIN,CLE,1428.142,1453.0079,42.2,0.5249,1,1437.6435,1443.5064
2010,15,REG,DAL,WAS,1504.0493,1445.9261,42.2,0.6405,1,1511.2394,1438.736
2010,15,REG,IND,JAX,1581.564,1519.4948,42.2,0.6457,1,1588.6499,1512.4089
2010,15,REG,MIA,BUF,1512.6262,1427.6923,42.2,0.6752,0,1499.122,1441.1965
2010,15,REG,NYG,PHI,1565.4453,1583.594,42.2,0.5346,0,1554.7542,1594.2851
2010,15,REG,LA,KC,1411.5913,1470.8858,42.2,0.4754,0,1402.0829,1480.3942
2010,15,REG,TB,DET,1498.0215,1367.9653,42.2,0.7294,0,1483.4335,1382.5533
2010,15,REG,TEN,HOU,1496.0429,1491.1155,42.2,0.5674,1,1504.6947,1482.4637
2010,15,REG,SEA,ATL,1455.4522,1595.2921,42.2,0.3631,0,1448.1908,1602.5535
2010,15,REG,LV,DEN,1455.9344,1434.1509,42.2,0.5911,1,1464.1133,1425.972
2010,15,REG,PIT,NYJ,1595.3184,1559.0216,42.2,0.6111,0,1583.0968,1571.2432
2010,15,REG,NE,GB,1623.0649,1539.7816,42.2,0.6731,1,1629.6025,1533.244
2010,15,REG,MIN,CHI,1511.7254,1536.8868,42.2,0.5245,0,1501.2354,1547.3768
2010,16,REG,PIT,CAR,1583.0968,1434.9564,42.2,0.7495,1,1588.1078,1429.9454
2010,16,REG,ARI,DAL,1454.8332,1511.2394,42.2,0.4796,1,1465.2419,1500.8307
2010,16,REG,BUF,NE,1441.1965,1629.6025,42.2,0.3012,0,1435.1727,1635.6263
2010,16,REG,CHI,NYJ,1547.3768,1571.2432,42.2,0.5264,1,1556.8496,1561.7704
2010,16,REG,CLE,BAL,1443.5064,1583.4566,42.2,0.3629,0,1436.2479,1590.7151
2010,16,REG,JAX,WAS,1512.4089,1438.736,42.2,0.6608,0,1499.1922,1451.9527
2010,16,REG,KC,TEN,1480.3942,1504.6947,42.2,0.5257,1,1489.8795,1495.2094
2010,16,REG,MIA,DET,1499.122,1382.5533,42.2,0.7138,0,1484.8459,1396.8294
2010,16,REG,LA,SF,1402.0829,1460.8755,42.2,0.4761,1,1412.5601,1450.3983
2010,16,REG,CIN,LAC,1437.6435,1561.4655,42.2,0.3847,1,1449.9505,1549.1585
2010,16,REG,DEN,HOU,1425.972,1482.4637,42.2,0.4794,1,1436.3831,1472.0526
2010,16,REG,LV,IND,1464.1133,1588.6499,42.2,0.3837,0,1456.4397,1596.3235
2010,16,REG,GB,NYG,1533.244,1554.7542,42.2,0.5297,1,1542.6492,1545.349
2010,16,REG,TB,SEA,1483.4335,1448.1908,42.2,0.6096,1,1491.2407,1440.3836
2010,16,REG,ATL,NO,1602.5535,1598.666,42.2,0.5659,0,1591.2347,1609.9848
2010,16,REG,PHI,MIN,1594.2851,1501.2354,42.2,0.6854,0,1580.5777,1514.9428
2010,17,REG,ATL,CAR,1591.2347,1429.9454,42.2,0.7634,1,1595.9668,1425.2133
2010,17,REG,BAL,CIN,1590.7151,1449.9505,42.2,0.7414,1,1595.8872,1444.7784
2010,17,REG,CLE,PIT,1436.2479,1588.1078,42.2,0.3472,0,1429.3034,1595.0523
2010,17,REG,DET,MIN,1396.8294,1514.9428,42.2,0.3925,1,1408.9802,1502.792
2010,17,REG,KC,LV,1489.8795,1456.4397,42.2,0.6072,0,1477.7362,1468.583
2010,17,REG,NE,MIA,1635.6263,1484.8459,42.2,0.7523,1,1640.5804,1479.8918
2010,17,REG,NO,TB,1609.9848,1491.2407,42.2,0.7164,0,1595.6576,1505.5679
2010,17,REG,NYJ,BUF,1561.7704,1435.1727,42.2,0.7255,1,1567.2613,1429.6818
2010,17,REG,DEN,LAC,1436.3831,1549.1585,42.2,0.3998,0,1428.3869,1557.1547
2010,17,REG,GB,CHI,1542.6492,1556.8496,42.2,0.5402,1,1551.845,1547.6538
2010,17,REG,HOU,JAX,1472.0526,1499.1922,42.2,0.5217,1,1481.6194,1489.6254
2010,17,REG,IND,TEN,1596.3235,1495.2094,42.2,0.6953,1,1602.4176,1489.1153
2010,17,REG,PHI,DAL,1580.5777,1500.8307,42.2,0.6686,0,1567.2052,1514.2032
2010,17,REG,SF,ARI,1450.3983,1465.2419,42.2,0.5393,1,1459.6125,1456.0277
2010,17,REG,WAS,NYG,1451.9527,1545.349,42.2,0.4269,0,1443.4157,1553.886
2010,17,REG,SEA,LA,1440.3836,1412.5601,42.2,0.5994,1,1448.395,1404.5487
2010,18,WC,SEA,NO,1448.395,1595.6576,42.2,0.3532,1,1463.917,1580.1356
2010,18,WC,IND,NYJ,1602.4176,1567.2613,42.2,0.6095,0,1587.7891,1581.8898
2010,18,WC,KC,BAL,1477.7362,1595.8872,42.2,0.3924,0,1468.3185,1605.3049
2010,18,WC,PHI,GB,1567.2052,1551.845,42.2,0.5821,0,1553.2351,1565.8151
2010,19,DIV,PIT,BAL,1595.0523,1605.3049,42.2,0.5458,1,1605.952,1594.4052
2010,19,DIV,ATL,GB,1595.9668,1565.8151,42.2,0.6026,0,1581.5034,1580.2785
2010,19,DIV,CHI,SEA,1547.6538,1463.917,42.2,0.6737,1,1555.4851,1456.0857
2010,19,DIV,NE,NYJ,1640.5804,1581.8898,42.2,0.6412,0,1625.1905,1597.2797
2010,20,CON,CHI,GB,1555.4851,1580.2785,42.2,0.525,0,1542.8844,1592.8792
2010,20,CON,PIT,NYJ,1605.952,1597.2797,42.2,0.5727,1,1616.2074,1587.0243
2010,21,SB,GB,PIT,1592.8792,1616.2074,0.0,0.4665,1,1605.6837,1603.4029
2011,1,REG,GB,NO,1572.4581,1555.3409,42.2,0.5845,1,1580.7672,1547.0318
2011,1,REG,BAL,PIT,1564.9015,1570.9299,42.2,0.5519,1,1573.8641,1561.9673
2011,1,REG,CHI,ATL,1530.3825,1556.2573,42.2,0.5235,1,1539.913,1546.7268
2011,1,REG,CLE,CIN,1454.2833,1464.6515,42.2,0.5457,0,1443.3697,1475.5651
2011,1,REG,HOU,IND,1489.335,1560.4687,42.2,0.4585,1,1500.1659,1549.6378
2011,1,REG,JAX,TEN,1494.699,1494.3573,42.2,0.5609,1,1503.4806,1485.5757
2011,1,REG,KC,BUF,1480.4234,1454.5368,42.2,0.5967,0,1468.4884,1466.4718
2011,1,REG,LA,PHI,1437.6976,1537.3175,42.2,0.4181,0,1429.3354,1545.6797
2011,1,REG,TB,DET,1505.3805,1440.6667,42.2,0.6492,0,1492.3969,1453.6503
2011,1,REG,ARI,CAR,1472.1886,1451.5429,42.2,0.5895,1,1480.3992,1443.3323
2011,1,REG,LAC,MIN,1539.9436,1503.5206,42.2,0.6113,1,1547.7185,1495.7457
2011,1,REG,SF,SEA,1474.5904,1472.2274,42.2,0.5638,1,1483.3148,1463.503
2011,1,REG,WAS,NYG,1463.7385,1537.7536,42.2,0.4543,1,1474.6517,1526.8404
2011,1,REG,NYJ,DAL,1559.9563,1511.1661,42.2,0.628,1,1567.3957,1503.7267
2011,1,REG,MIA,NE,1488.1775,1585.5276,42.2,0.4213,0,1479.7516,1593.9535
2011,1,REG,DEN,LV,1453.6692,1480.6006,42.2,0.522,0,1443.23,1491.0398
2011,2,REG,BUF,LV,1466.4718,1491.0398,42.2,0.5254,1,1475.9647,1481.5469
2011,2,REG,CAR,GB,1443.3323,1580.7672,42.2,0.3663,0,1436.0067,1588.0928
2011,2,REG,DET,KC,1453.6503,1468.4884,42.2,0.5393,1,1462.8644,1459.2743
2011,2,REG,IND,CLE,1549.6378,1443.3697,42.2,0.7015,0,1535.607,1457.4005
2011,2,REG,MIN,TB,1495.7457,1492.3969,42.2,0.5652,0,1484.4422,1503.7004
2011,2,REG,NO,CHI,1547.0318,1539.913,42.2,0.5705,1,1555.6217,1531.3231
2011,2,REG,NYJ,JAX,1567.3957,1503.4806,42.2,0.6481,1,1574.433,1496.4433
2011,2,REG,PIT,SEA,1561.9673,1463.503,42.2,0.6921,1,1568.1263,1457.344
2011,2,REG,TEN,BAL,1485.5757,1573.8641,42.2,0.4341,1,1496.8945,1562.5453
2011,2,REG,WAS,ARI,1474.6517,1480.3992,42.2,0.5523,1,1483.6063,1471.4446
2011,2,REG,SF,DAL,1483.3148,1503.7267,42.2,0.5313,0,1472.6885,1514.353
2011,2,REG,DEN,CIN,1443.23,1475.5651,42.2,0.5142,1,1452.9461,1465.849
2011,2,REG,MIA,HOU,1479.7516,1500.1659,42.2,0.5313,0,1469.1254,1510.7921
2011,2,REG,NE,LAC,1593.9535,1547.7185,42.2,0.6246,1,1601.4617,1540.2103
2011,2,REG,ATL,PHI,1546.7268,1545.6797,42.2,0.5619,1,1555.4884,1536.9181
2011,2,REG,NYG,LA,1526.8404,1429.3354,42.2,0.6909,1,1533.0229,1423.1529
2011,3,REG,BUF,NE,1475.9647,1601.4617,42.2,0.3824,1,1488.3173,1589.1091
2011,3,REG,CAR,JAX,1436.0067,1496.4433,42.2,0.4738,1,1446.5311,1485.9189
2011,3,REG,CIN,SF,1465.849,1472.6885,42.2,0.5507,0,1454.8347,1483.7028
2011,3,REG,CLE,MIA,1457.4005,1469.1254,42.2,0.5437,1,1466.5256,1460.0003
2011,3,REG,MIN,DET,1484.4422,1462.8644,42.2,0.5908,0,1472.6269,1474.6797
2011,3,REG,NO,HOU,1555.6217,1510.7921,42.2,0.6227,1,1563.1679,1503.2459
2011,3,REG,PHI,NYG,1536.9181,1533.0229,42.2,0.5659,0,1525.5991,1544.3419
2011,3,REG,TEN,DEN,1496.8945,1452.9461,42.2,0.6215,1,1504.4645,1445.3761
2011,3,REG,LV,NYJ,1481.5469,1574.433,42.2,0.4276,1,1492.9955,1562.9844
2011,3,REG,LAC,KC,1540.2103,1459.2743,42.2,0.6701,1,1546.8075,1452.6771
2011,3,REG,LA,BAL,1423.1529,1562.5453,42.2,0.3637,0,1415.8796,1569.8186
2011,3,REG,CHI,GB,1531.3231,1588.0928,42.2,0.479,0,1521.7422,1597.6737
2011,3,REG,SEA,ARI,1457.344,1471.4446,42.2,0.5404,1,1466.537,1462.2516
2011,3,REG,TB,ATL,1503.7004,1555.4884,42.2,0.4862,1,1513.9763,1545.2125
2011,3,REG,IND,PIT,1535.607,1568.1263,42.2,0.5139,0,1525.3284,1578.4049
2011,3,REG,DAL,WAS,1514.353,1483.6063,42.2,0.6035,1,1522.2837,1475.6756
2011,4,REG,CHI,CAR,1521.7422,1446.5311,42.2,0.6628,1,1528.4859,1439.7874
2011,4,REG,CIN,BUF,1454.8347,1488.3173,42.2,0.5125,1,1464.5838,1478.5682
2011,4,REG,CLE,TEN,1466.5256,1504.4645,42.2,0.5061,0,1456.403,1514.5871
2011,4,REG,DAL,DET,1522.2837,1474.6797,42.2,0.6264,0,1509.755,1487.2084
2011,4,REG,HOU,PIT,1503.2459,1578.4049,42.2,0.4527,1,1514.1917,1567.4591
2011,4,REG,JAX,NO,1485.9189,1563.1679,42.2,0.4497,0,1476.9243,1572.1625
2011,4,REG,KC,MIN,1452.6771,1472.6269,42.2,0.532,1,1462.0376,1463.2664
2011,4,REG,PHI,SF,1525.5991,1483.7028,42.2,0.6187,0,1513.2248,1496.0771
2011,4,REG,LA,WAS,1415.8796,1475.6756,42.2,0.4747,0,1406.3856,1485.1696
2011,4,REG,ARI,NYG,1462.2516,1544.3419,42.2,0.4428,0,1453.3947,1553.1988
2011,4,REG,SEA,ATL,1466.537,1545.2125,42.2,0.4477,0,1457.583,1554.1665
2011,4,REG,GB,DEN,1597.6737,1445.3761,42.2,0.7539,1,1602.5953,1440.4545
2011,4,REG,LV,NE,1492.9955,1589.1091,42.2,0.423,0,1484.5349,1597.5697
2011,4,REG,LAC,MIA,1546.8075,1460.0003,42.2,0.6776,1,1553.2561,1453.5517
2011,4,REG,BAL,NYJ,1569.8186,1562.9844,42.2,0.5701,1,1578.4166,1554.3864
2011,4,REG,TB,IND,1513.9763,1525.3284,42.2,0.5443,1,1523.0908,1516.2139
2011,5,REG,BUF,PHI,1478.5682,1513.2248,42.2,0.5109,1,1488.3511,1503.4419
2011,5,REG,CAR,NO,1439.7874,1572.1625,42.2,0.3731,0,1432.3261,1579.6238
2011,5,REG,HOU,LV,1514.1917,1484.5349,42.2,0.602,0,1502.1525,1496.5741
2011,5,REG,IND,KC,1516.2139,1462.0376,42.2,0.6352,0,1503.509,1474.7425
2011,5,REG,JAX,CIN,1476.9243,1464.5838,42.2,0.5779,0,1465.3673,1476.1408
2011,5,REG,MIN,ARI,1463.2664,1453.3947,42.2,0.5744,1,1471.7788,1444.8823
2011,5,REG,NYG,SEA,1553.1988,1457.583,42.2,0.6885,0,1539.4279,1471.3539
2011,5,REG,PIT,TEN,1567.4591,1514.5871,42.2,0.6335,1,1574.789,1507.2572
2011,5,REG,SF,TB,1496.0771,1523.0908,42.2,0.5218,1,1505.6403,1513.5276
2011,5,REG,DEN,LAC,1440.4545,1553.2561,42.2,0.3998,0,1432.4591,1561.2515
2011,5,REG,NE,NYJ,1597.5697,1554.3864,42.2,0.6205,1,1605.1605,1546.7956
2011,5,REG,ATL,GB,1554.1665,1602.5953,42.2,0.491,0,1544.3458,1612.416
2011,5,REG,DET,CHI,1487.2084,1528.4859,42.2,0.5013,1,1497.1818,1518.5125
2011,6,REG,ATL,CAR,1544.3458,1432.3261,42.2,0.7084,1,1550.1772,1426.4947
2011,6,REG,CIN,IND,1476.1408,1503.509,42.2,0.5213,1,1485.7142,1493.9356
2011,6,REG,DET,SF,1497.1818,1505.6403,42.2,0.5484,0,1486.2137,1516.6084
2011,6,REG,GB,LA,1612.416,1406.3856,42.2,0.8067,1,1616.2813,1402.5203
2011,6,REG,NYG,BUF,1539.4279,1488.3511,42.2,0.6311,1,1546.8059,1480.9731
2011,6,REG,PIT,JAX,1574.789,1465.3673,42.2,0.7053,1,1580.6824,1459.4739
2011,6,REG,WAS,PHI,1485.1696,1503.4419,42.2,0.5344,0,1474.482,1514.1295
2011,6,REG,BAL,HOU,1578.4166,1502.1525,42.2,0.6642,1,1585.1332,1495.4359
2011,6,REG,LV,CLE,1496.5741,1456.403,42.2,0.6164,1,1504.2467,1448.7304
2011,6,REG,NE,DAL,1605.1605,1509.755,42.2,0.6883,1,1611.3948,1503.5207
2011,6,REG,TB,NO,1513.5276,1579.6238,42.2,0.4657,1,1524.2143,1568.9371
2011,6,REG,CHI,MIN,1518.5125,1471.7788,42.2,0.6253,1,1526.0073,1464.284
2011,6,REG,NYJ,MIA,1546.7956,1453.5517,42.2,0.6856,1,1553.0834,1447.2639
